,review_number,revision_number,status,author,url,start_date,start_time,close_date,close_time
1031,18683,2,DirectlyApprove,Andreas Short,http://review.couchbase.org/#/c/18683/2,2012-07-23,18:14:26.564000000,2012-07-25,02:17:14.589000000
1032,18693,1,Rejected,Natasha Sullivan,http://review.couchbase.org/#/c/18693/1,2012-07-23,15:34:03.840000000,2015-01-29,15:23:43.636000000
1034,18996,2,DirectlyApprove,Andreas Short,http://review.couchbase.org/#/c/18996/2,,,2012-07-30,17:03:13.984000000
1035,19035,1,DirectlyApprove,Andreas Short,http://review.couchbase.org/#/c/19035/1,2012-07-30,22:11:41.754000000,2012-07-30,22:14:00.854000000
1036,19066,1,Rejected,Marisa Vance,http://review.couchbase.org/#/c/19066/1,2012-08-03,23:02:14.131000000,2012-08-17,02:32:54.462000000
1038,19534,2,DirectlyApprove,Marisa Vance,http://review.couchbase.org/#/c/19534/2,2012-08-13,00:49:37.088000000,2012-08-13,03:29:50.046000000
1041,19537,3,ApproveAfterChange,Marisa Vance,http://review.couchbase.org/#/c/19537/3,,,2012-08-17,07:15:30.153000000
1045,19538,4,ApproveAfterChange,Marisa Vance,http://review.couchbase.org/#/c/19538/4,,,2012-08-19,19:47:37.504000000
1047,19755,2,Rejected,Kenny Maynard,http://review.couchbase.org/#/c/19755/2,2012-08-17,05:31:42.936000000,2013-06-04,20:31:27.141000000
1048,19846,1,Rejected,Braelyn Crane,http://review.couchbase.org/#/c/19846/1,2012-08-21,02:53:12.816000000,2012-08-21,02:53:12.816000000
1049,19847,1,DirectlyApprove,Andreas Short,http://review.couchbase.org/#/c/19847/1,2012-08-19,21:02:00.474000000,2012-08-19,21:02:00.786000000
1053,19919,4,ApproveAfterChange,Marisa Vance,http://review.couchbase.org/#/c/19919/4,2012-08-21,00:41:18.805000000,2012-08-21,03:01:57.390000000
1054,20818,1,Rejected,Marisa Vance,http://review.couchbase.org/#/c/20818/1,2012-09-28,06:06:09.943000000,2012-09-28,06:06:09.943000000
1056,20850,2,Rejected,Kenny Maynard,http://review.couchbase.org/#/c/20850/2,,,2012-09-17,23:07:06.066000000
1064,21139,8,Rejected,Marisa Vance,http://review.couchbase.org/#/c/21139/8,2012-09-27,18:47:09.881000000,2013-01-30,14:06:17.313000000
1065,21140,1,Rejected,Marisa Vance,http://review.couchbase.org/#/c/21140/1,2012-09-27,18:34:33.618000000,2013-01-09,08:08:57.177000000
