,review_number,revision_number,status,author,url,start_date,start_time,close_date,close_time
1889,74847,10,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/74847/10,2017-03-08,11:53:14.307000000,2017-04-03,15:19:32.502000000
1892,75073,3,ApproveAfterChange,Marques Ellis,http://review.couchbase.org/#/c/75073/3,2017-03-13,18:28:26.185000000,2017-03-15,21:33:56.736000000
1913,75076,21,ApproveAfterChange,Marques Ellis,http://review.couchbase.org/#/c/75076/21,2017-03-13,19:21:40.022000000,2017-03-27,23:36:49.413000000
1916,75236,3,ApproveAfterChange,Marques Ellis,http://review.couchbase.org/#/c/75236/3,2017-03-15,22:04:37.609000000,2017-03-24,22:54:42.427000000
1921,75265,5,ApproveAfterChange,Marques Ellis,http://review.couchbase.org/#/c/75265/5,2017-03-16,14:57:28.493000000,2017-03-24,22:55:14.508000000
1924,75374,3,ApproveAfterChange,Marques Ellis,http://review.couchbase.org/#/c/75374/3,2017-03-17,22:59:59.049000000,2017-03-21,20:12:07.585000000
1927,75392,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/75392/3,2017-03-18,18:02:04.620000000,2017-03-24,14:39:11.383000000
1930,75428,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/75428/3,2017-03-20,13:08:14.909000000,2017-03-24,14:51:56.467000000
1934,75858,4,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/75858/4,2017-03-28,09:02:58.783000000,2017-03-29,09:19:05.062000000
1936,76055,2,DirectlyApprove,Marques Ellis,http://review.couchbase.org/#/c/76055/2,2017-03-30,15:23:28.064000000,2017-03-31,15:07:46.799000000
1938,76059,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/76059/2,2017-03-30,16:26:01.242000000,2017-03-30,16:55:53.751000000
1941,76061,3,ApproveAfterChange,Cory Peck,http://review.couchbase.org/#/c/76061/3,2017-03-30,17:03:17.923000000,2017-03-30,17:17:25.277000000
