,review_number,revision_number,status,author,url,start_date,start_time,close_date,close_time
2601,11031,3,ApproveAfterChange,Erick Ross,https://git.eclipse.org/r/#/c/11031/3,2013-03-10,23:39:46.000000000,2013-03-11,21:29:32.000000000
2603,11063,2,DirectlyApprove,Luciana Barry,https://git.eclipse.org/r/#/c/11063/2,2013-03-11,21:45:00.000000000,2013-03-12,08:31:58.000000000
2605,11065,2,DirectlyApprove,Braxton Mccarthy,https://git.eclipse.org/r/#/c/11065/2,2013-03-11,22:37:51.000000000,2013-03-13,19:37:32.000000000
2607,11072,2,DirectlyApprove,Erick Ross,https://git.eclipse.org/r/#/c/11072/2,2013-03-12,09:40:51.000000000,2013-03-12,10:07:49.000000000
2610,11086,3,ApproveAfterChange,Ricky Reeves,https://git.eclipse.org/r/#/c/11086/3,2013-03-12,17:24:32.000000000,2013-03-12,18:46:20.000000000
2614,11090,4,ApproveAfterChange,Aryana Jones,https://git.eclipse.org/r/#/c/11090/4,2013-03-12,20:21:44.000000000,2013-03-15,20:42:01.000000000
2616,11093,2,DirectlyApprove,Nathanael Holden,https://git.eclipse.org/r/#/c/11093/2,2013-03-12,22:12:10.000000000,2013-03-12,22:18:22.000000000
2619,11094,3,ApproveAfterChange,Nathanael Holden,https://git.eclipse.org/r/#/c/11094/3,2013-03-12,22:55:56.000000000,2013-03-13,19:12:04.000000000
2621,11106,2,DirectlyApprove,Nathanael Holden,https://git.eclipse.org/r/#/c/11106/2,2013-03-13,13:33:08.000000000,2013-03-13,13:49:17.000000000
2624,11111,3,ApproveAfterChange,Ricky Reeves,https://git.eclipse.org/r/#/c/11111/3,2013-03-13,15:19:41.000000000,2013-03-13,19:34:34.000000000
2627,11112,3,ApproveAfterChange,Ricky Reeves,https://git.eclipse.org/r/#/c/11112/3,2013-03-13,15:23:28.000000000,2013-03-13,18:30:29.000000000
2630,11117,3,ApproveAfterChange,Nathanael Holden,https://git.eclipse.org/r/#/c/11117/3,2013-03-13,17:12:10.000000000,2013-03-14,15:15:24.000000000
2641,11122,11,ApproveAfterChange,Octavio Lucero,https://git.eclipse.org/r/#/c/11122/11,2013-03-13,18:35:35.000000000,2013-04-11,20:48:19.000000000
2662,11125,21,ApproveAfterChange,Ivy Mitchell,https://git.eclipse.org/r/#/c/11125/21,2013-03-13,18:54:45.000000000,2013-05-02,18:56:37.000000000
2664,11126,2,DirectlyApprove,Nathanael Holden,https://git.eclipse.org/r/#/c/11126/2,2013-03-13,18:54:51.000000000,2013-03-13,18:54:52.000000000
2666,11129,2,DirectlyApprove,Ricky Reeves,https://git.eclipse.org/r/#/c/11129/2,2013-03-13,19:56:54.000000000,2013-03-13,20:12:29.000000000
