review_number,revision_number,status,author,url,close_date,close_time
59951,2,DirectlyApprove,Estrella Humphrey,http://review.couchbase.org/#/c/59951/2,2016-02-15,11:16:42.918000000
59954,2,DirectlyApprove,Estrella Humphrey,http://review.couchbase.org/#/c/59954/2,2016-02-15,13:22:37.944000000
59958,2,DirectlyApprove,Estrella Humphrey,http://review.couchbase.org/#/c/59958/2,2016-02-15,13:23:11.700000000
59972,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/59972/2,2016-02-15,17:33:21.846000000
60044,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/60044/2,2016-02-16,15:02:38.289000000
60120,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/60120/2,2016-02-17,13:59:35.693000000
60123,1,Rejected,Estrella Humphrey,http://review.couchbase.org/#/c/60123/1,2016-02-17,14:09:35.122000000
60653,2,DirectlyApprove,Cory Peck,http://review.couchbase.org/#/c/60653/2,2016-03-01,09:33:05.474000000
60690,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/60690/2,2016-03-01,09:09:55.504000000
60691,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/60691/2,2016-03-01,09:51:39.958000000
60694,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/60694/2,2016-03-01,10:05:26.873000000
60695,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/60695/2,2016-03-01,10:09:29.308000000
60701,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/60701/2,2016-03-01,16:01:40.658000000
60731,3,ApproveAfterChange,Cory Peck,http://review.couchbase.org/#/c/60731/3,2016-03-05,20:52:57.660000000
60830,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/60830/3,2016-03-03,10:04:20.797000000
60831,8,ApproveAfterChange,Cory Peck,http://review.couchbase.org/#/c/60831/8,2016-03-11,09:14:27.609000000
60836,5,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/60836/5,2016-03-03,11:24:01.878000000
