review_number,revision_number,status,author,url,close_date,close_time
51210,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/51210/2,2015-05-28,07:09:13.886000000
51211,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/51211/2,2015-05-28,07:09:03.813000000
51366,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/51366/2,2015-05-28,07:59:30.069000000
51438,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/51438/2,2015-05-26,10:31:57.494000000
51563,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/51563/2,2015-05-29,14:57:35.295000000
51950,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/51950/2,2015-06-11,18:00:59.059000000
52100,3,ApproveAfterChange,Marlie Beasley,http://review.couchbase.org/#/c/52100/3,2015-06-16,07:56:11.144000000
52101,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/52101/2,2015-06-16,07:55:01.284000000
52108,4,Rejected,Marlie Beasley,http://review.couchbase.org/#/c/52108/4,2015-07-15,13:16:45.129000000
52231,2,Rejected,Marlie Beasley,http://review.couchbase.org/#/c/52231/2,2015-06-30,11:31:50.976000000
52276,3,ApproveAfterChange,Marlie Beasley,http://review.couchbase.org/#/c/52276/3,2015-06-19,15:44:33.866000000
52278,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/52278/2,2015-06-19,15:43:17.368000000
52421,1,Rejected,Marlie Beasley,http://review.couchbase.org/#/c/52421/1,2015-06-23,08:43:38.104000000
52422,3,ApproveAfterChange,Marlie Beasley,http://review.couchbase.org/#/c/52422/3,2015-06-23,14:54:10.010000000
52590,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/52590/2,2015-06-29,15:54:08.740000000
52702,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/52702/2,2015-06-30,13:28:21.834000000
52705,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/52705/2,2015-07-03,09:59:05.235000000
52781,10,ApproveAfterChange,Lucia Hendrix,http://review.couchbase.org/#/c/52781/10,2015-07-22,09:29:28.368000000
52828,3,ApproveAfterChange,Marlie Beasley,http://review.couchbase.org/#/c/52828/3,2015-07-03,14:49:31.841000000
52905,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/52905/2,2015-07-07,07:23:22.653000000
53012,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/53012/2,2015-07-09,07:44:36.914000000
53036,6,ApproveAfterChange,Lucia Hendrix,http://review.couchbase.org/#/c/53036/6,2015-07-22,13:23:56.394000000
53218,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/53218/2,2015-07-15,13:13:38.050000000
53228,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/53228/2,2015-07-15,13:14:03.703000000
53232,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/53232/2,2015-07-15,14:43:31.436000000
53543,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/53543/2,2015-07-22,13:42:33.609000000
53548,6,ApproveAfterChange,Lucia Hendrix,http://review.couchbase.org/#/c/53548/6,2015-07-23,07:30:44.917000000
53589,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/53589/2,2015-07-29,07:55:01.558000000
53613,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/53613/2,2015-07-24,08:14:28.002000000
53736,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/53736/2,2015-07-27,07:24:43.194000000
53737,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/53737/2,2015-07-27,07:24:39.108000000
53798,3,ApproveAfterChange,Marlie Beasley,http://review.couchbase.org/#/c/53798/3,2015-07-28,14:55:41.255000000
53931,3,ApproveAfterChange,Marlie Beasley,http://review.couchbase.org/#/c/53931/3,2015-07-31,09:02:21.511000000
54133,4,ApproveAfterChange,Marlie Beasley,http://review.couchbase.org/#/c/54133/4,2015-08-05,14:23:30.816000000
54138,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/54138/2,2015-08-07,17:50:24.592000000
54168,4,ApproveAfterChange,Marlie Beasley,http://review.couchbase.org/#/c/54168/4,2015-08-07,17:51:06.854000000
54410,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/54410/2,2015-08-13,11:08:28.047000000
54412,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/54412/2,2015-08-14,07:03:07.351000000
54444,7,ApproveAfterChange,Marlie Beasley,http://review.couchbase.org/#/c/54444/7,2015-08-19,09:50:03.073000000
54498,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/54498/2,2015-08-17,15:32:03.179000000
54575,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/54575/2,2015-08-19,07:56:09.108000000
54586,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/54586/2,2015-08-19,13:00:26.790000000
54592,3,ApproveAfterChange,Lucia Hendrix,http://review.couchbase.org/#/c/54592/3,2015-08-21,07:39:37.097000000
54809,4,ApproveAfterChange,Lucia Hendrix,http://review.couchbase.org/#/c/54809/4,2015-08-25,16:27:30.009000000
54810,5,ApproveAfterChange,Marlie Beasley,http://review.couchbase.org/#/c/54810/5,2015-08-25,11:04:18.786000000
54811,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/54811/2,2015-08-25,09:50:09.459000000
54849,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/54849/2,2015-08-26,12:53:37.688000000
54851,3,ApproveAfterChange,Lucia Hendrix,http://review.couchbase.org/#/c/54851/3,2015-08-26,13:49:02.280000000
54899,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/54899/2,2015-08-28,10:20:37.930000000
54949,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/54949/2,2015-09-01,11:05:09.344000000
54950,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/54950/2,2015-09-01,11:05:13.457000000
54972,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/54972/2,2015-09-02,08:27:03.797000000
54986,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/54986/2,2015-09-02,17:49:26.389000000
55024,3,ApproveAfterChange,Marlie Beasley,http://review.couchbase.org/#/c/55024/3,2015-09-04,11:31:21.154000000
55346,2,DirectlyApprove,Sophia Gaines,http://review.couchbase.org/#/c/55346/2,2015-09-18,21:35:10.126000000
55489,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/55489/2,2015-09-30,16:51:00.481000000
55726,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/55726/2,2015-10-13,11:39:03.911000000
55733,3,ApproveAfterChange,Marlie Beasley,http://review.couchbase.org/#/c/55733/3,2015-10-02,18:00:23.413000000
55735,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/55735/2,2015-10-02,18:04:01.619000000
55845,16,ApproveAfterChange,Sophia Gaines,http://review.couchbase.org/#/c/55845/16,2016-01-28,06:23:48.141000000
55901,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/55901/2,2015-10-08,16:40:01.005000000
55910,3,ApproveAfterChange,Marlie Beasley,http://review.couchbase.org/#/c/55910/3,2015-10-09,08:10:16.763000000
55949,3,ApproveAfterChange,Marlie Beasley,http://review.couchbase.org/#/c/55949/3,2015-10-09,08:59:47.213000000
55989,4,ApproveAfterChange,Marlie Beasley,http://review.couchbase.org/#/c/55989/4,2015-10-12,15:07:35.533000000
55992,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/55992/2,2015-10-12,07:56:33.453000000
55993,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/55993/2,2015-10-12,14:25:46.311000000
56038,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/56038/2,2015-10-13,04:59:34.498000000
56056,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/56056/2,2015-10-13,15:03:47.306000000
56152,3,ApproveAfterChange,Marlie Beasley,http://review.couchbase.org/#/c/56152/3,2015-10-16,07:32:51.403000000
56153,6,ApproveAfterChange,Marlie Beasley,http://review.couchbase.org/#/c/56153/6,2015-10-16,08:31:10.557000000
56189,3,ApproveAfterChange,Marlie Beasley,http://review.couchbase.org/#/c/56189/3,2015-10-16,10:47:51.690000000
56191,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/56191/2,2015-10-16,16:58:55.411000000
56209,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/56209/2,2015-10-19,12:59:07.683000000
56291,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/56291/2,2015-10-22,16:52:30.618000000
56603,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/56603/2,2015-11-02,17:35:53.444000000
56625,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/56625/2,2015-11-03,15:29:30.234000000
56629,3,ApproveAfterChange,Marlie Beasley,http://review.couchbase.org/#/c/56629/3,2015-11-03,17:38:51.542000000
56630,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/56630/2,2015-11-03,15:29:18.404000000
56642,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/56642/2,2015-11-03,17:56:28.384000000
56689,2,DirectlyApprove,Sophia Gaines,http://review.couchbase.org/#/c/56689/2,2015-11-05,07:15:54.900000000
56698,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/56698/2,2015-11-05,11:04:49.914000000
56738,4,ApproveAfterChange,Marlie Beasley,http://review.couchbase.org/#/c/56738/4,2015-11-06,17:18:54.988000000
56973,3,ApproveAfterChange,Marlie Beasley,http://review.couchbase.org/#/c/56973/3,2015-11-12,12:03:03.028000000
56974,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/56974/2,2015-11-12,12:03:00.291000000
57103,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/57103/2,2015-11-23,17:02:41.174000000
57106,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/57106/2,2015-11-23,17:02:56.541000000
57375,6,ApproveAfterChange,Lucia Hendrix,http://review.couchbase.org/#/c/57375/6,2015-12-03,08:12:12.919000000
57404,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/57404/2,2015-12-02,11:55:13.816000000
57424,5,ApproveAfterChange,Lucia Hendrix,http://review.couchbase.org/#/c/57424/5,2015-12-07,13:31:12.917000000
57462,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/57462/2,2015-12-04,10:41:25.850000000
57530,5,ApproveAfterChange,Lucia Hendrix,http://review.couchbase.org/#/c/57530/5,2015-12-16,14:47:05.809000000
57844,15,ApproveAfterChange,Marlie Beasley,http://review.couchbase.org/#/c/57844/15,2016-02-17,14:00:16.782000000
57848,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/57848/2,2015-12-16,15:47:50.412000000
57910,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/57910/2,2015-12-17,17:39:40.193000000
58002,4,ApproveAfterChange,Lucia Hendrix,http://review.couchbase.org/#/c/58002/4,2015-12-23,14:43:03.952000000
58027,8,ApproveAfterChange,Gisselle Stewart,http://review.couchbase.org/#/c/58027/8,2015-12-24,10:38:55.758000000
58040,4,ApproveAfterChange,Marlie Beasley,http://review.couchbase.org/#/c/58040/4,2015-12-22,11:58:08.123000000
58055,7,ApproveAfterChange,Marlie Beasley,http://review.couchbase.org/#/c/58055/7,2016-01-04,10:30:46.784000000
58061,5,ApproveAfterChange,Marlie Beasley,http://review.couchbase.org/#/c/58061/5,2016-01-04,10:47:22.442000000
58111,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/58111/2,2015-12-24,10:38:27.179000000
58115,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/58115/2,2015-12-24,10:39:08.644000000
58156,5,ApproveAfterChange,Marlie Beasley,http://review.couchbase.org/#/c/58156/5,2016-01-04,10:53:43.215000000
58204,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/58204/2,2016-01-04,10:58:50.582000000
58205,3,ApproveAfterChange,Marlie Beasley,http://review.couchbase.org/#/c/58205/3,2016-01-04,11:40:52.783000000
58223,15,ApproveAfterChange,Lucia Hendrix,http://review.couchbase.org/#/c/58223/15,2016-01-19,18:11:19.321000000
58251,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/58251/2,2016-01-05,12:09:08.195000000
58316,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/58316/2,2016-01-07,10:34:38.788000000
58891,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/58891/2,2016-01-21,19:52:27.032000000
58892,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/58892/2,2016-01-21,19:51:59.079000000
58893,4,ApproveAfterChange,Lucia Hendrix,http://review.couchbase.org/#/c/58893/4,2016-02-23,18:38:56.451000000
59015,3,ApproveAfterChange,Lucia Hendrix,http://review.couchbase.org/#/c/59015/3,2016-04-27,15:30:24.027000000
59037,4,ApproveAfterChange,Lucia Hendrix,http://review.couchbase.org/#/c/59037/4,2016-01-28,09:49:58.702000000
59133,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/59133/2,2016-01-27,16:38:02.608000000
59167,1,Rejected,Daniel Blair,http://review.couchbase.org/#/c/59167/1,2016-02-08,10:17:03.748000000
59170,2,Rejected,Daniel Blair,http://review.couchbase.org/#/c/59170/2,2016-01-28,06:31:43.747000000
59249,1,Rejected,Lucia Hendrix,http://review.couchbase.org/#/c/59249/1,2016-01-29,13:32:47.309000000
59250,6,ApproveAfterChange,Daniel Blair,http://review.couchbase.org/#/c/59250/6,2016-02-05,16:20:28.845000000
59251,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/59251/2,2016-01-29,13:33:07.100000000
59255,1,Rejected,Marlie Beasley,http://review.couchbase.org/#/c/59255/1,2016-01-29,13:03:30.071000000
59256,1,Rejected,Marlie Beasley,http://review.couchbase.org/#/c/59256/1,2016-01-29,13:03:20.177000000
59258,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/59258/2,2016-01-29,13:52:06.748000000
59291,2,DirectlyApprove,James Mcgee,http://review.couchbase.org/#/c/59291/2,2016-02-01,08:52:05.625000000
59342,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/59342/2,2016-02-01,15:02:21.495000000
59451,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/59451/2,2016-02-03,08:59:25.718000000
59508,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/59508/2,2016-02-04,16:07:32.756000000
59557,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/59557/2,2016-02-07,17:52:25.067000000
60041,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/60041/2,2016-02-16,13:21:34.220000000
60201,7,ApproveAfterChange,Lucia Hendrix,http://review.couchbase.org/#/c/60201/7,2016-02-23,18:39:14.344000000
60243,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/60243/2,2016-02-19,12:40:33.497000000
60548,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/60548/2,2016-02-26,11:31:20.751000000
60562,3,ApproveAfterChange,Lucia Hendrix,http://review.couchbase.org/#/c/60562/3,2016-03-18,14:00:32.233000000
60696,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/60696/2,2016-03-01,10:21:42.115000000
60700,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/60700/2,2016-03-01,16:01:46.922000000
60922,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/60922/2,2016-03-11,13:44:06.491000000
61226,5,ApproveAfterChange,Marlie Beasley,http://review.couchbase.org/#/c/61226/5,2016-03-10,11:46:35.751000000
61423,5,ApproveAfterChange,Lucia Hendrix,http://review.couchbase.org/#/c/61423/5,2016-03-14,13:10:50.102000000
61426,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/61426/2,2016-03-14,13:59:58.663000000
61569,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/61569/2,2016-03-16,13:34:55.514000000
61570,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/61570/2,2016-03-16,13:51:25.217000000
61582,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/61582/2,2016-03-18,08:30:14.205000000
61651,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/61651/2,2016-03-18,14:00:22.047000000
61712,4,ApproveAfterChange,Lucia Hendrix,http://review.couchbase.org/#/c/61712/4,2016-03-31,07:36:48.688000000
61921,4,Rejected,Lucia Hendrix,http://review.couchbase.org/#/c/61921/4,2016-03-30,10:31:15.802000000
61924,2,DirectlyApprove,Sophia Gaines,http://review.couchbase.org/#/c/61924/2,2016-03-24,10:44:21.442000000
62119,3,ApproveAfterChange,Lucia Hendrix,http://review.couchbase.org/#/c/62119/3,2016-03-31,10:43:09.247000000
62183,2,Rejected,Lucia Hendrix,http://review.couchbase.org/#/c/62183/2,2016-08-24,12:19:04.468000000
62239,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/62239/2,2016-04-01,10:16:15.691000000
62278,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/62278/2,2016-04-01,07:41:02.163000000
62293,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/62293/2,2016-04-01,14:44:25.120000000
62350,8,ApproveAfterChange,Lucia Hendrix,http://review.couchbase.org/#/c/62350/8,2016-04-04,17:28:30.425000000
62357,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/62357/2,2016-04-04,13:44:13.769000000
62358,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/62358/2,2016-04-04,13:55:44.059000000
62359,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/62359/2,2016-04-04,13:55:55.322000000
62360,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/62360/2,2016-04-04,13:57:12.481000000
62442,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/62442/2,2016-04-05,15:02:40.853000000
62535,3,ApproveAfterChange,Marlie Beasley,http://review.couchbase.org/#/c/62535/3,2016-04-07,08:37:27.715000000
62538,1,Rejected,Marlie Beasley,http://review.couchbase.org/#/c/62538/1,2016-04-18,09:18:54.562000000
62648,25,ApproveAfterChange,Lucia Hendrix,http://review.couchbase.org/#/c/62648/25,2016-05-13,09:19:16.962000000
62772,10,ApproveAfterChange,Lucia Hendrix,http://review.couchbase.org/#/c/62772/10,2016-05-13,11:37:45.254000000
62849,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/62849/2,2016-04-14,15:10:58.399000000
63526,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/63526/2,2016-04-29,09:40:49.605000000
63529,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/63529/2,2016-04-29,09:40:24.212000000
63530,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/63530/2,2016-04-29,15:44:46.479000000
63533,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/63533/2,2016-04-29,15:44:54.141000000
63621,5,ApproveAfterChange,Marlie Beasley,http://review.couchbase.org/#/c/63621/5,2016-05-03,11:00:06.483000000
63628,3,ApproveAfterChange,Marlie Beasley,http://review.couchbase.org/#/c/63628/3,2016-05-03,12:32:27.957000000
63785,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/63785/2,2016-05-06,08:27:09.691000000
63849,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/63849/2,2016-05-10,07:50:52.670000000
63851,3,ApproveAfterChange,Marlie Beasley,http://review.couchbase.org/#/c/63851/3,2016-05-10,07:51:03.957000000
63854,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/63854/2,2016-05-10,07:51:17.120000000
63860,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/63860/2,2016-05-10,10:24:18.993000000
63925,1,Rejected,Alondra Arellano,http://review.couchbase.org/#/c/63925/1,2016-05-12,13:19:28.848000000
63971,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/63971/2,2016-05-12,15:30:42.651000000
63972,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/63972/2,2016-05-12,15:30:12.619000000
63974,2,DirectlyApprove,Alondra Arellano,http://review.couchbase.org/#/c/63974/2,2016-05-12,15:32:53.006000000
64062,1,Rejected,Preston Cowan,http://review.couchbase.org/#/c/64062/1,2016-05-17,09:04:19.867000000
64210,3,ApproveAfterChange,Lucia Hendrix,http://review.couchbase.org/#/c/64210/3,2016-05-19,12:20:50.602000000
64278,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/64278/2,2016-05-23,08:08:47.367000000
64289,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/64289/2,2016-05-23,16:57:53.641000000
64293,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/64293/2,2016-05-24,07:21:48.765000000
64323,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/64323/2,2016-05-27,14:06:27.559000000
64389,3,ApproveAfterChange,Lucia Hendrix,http://review.couchbase.org/#/c/64389/3,2016-05-25,11:01:16.335000000
64390,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/64390/2,2016-05-25,11:26:13.555000000
64394,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/64394/2,2016-05-25,16:14:46.831000000
64395,1,Rejected,Marlie Beasley,http://review.couchbase.org/#/c/64395/1,2016-06-01,05:48:30.457000000
64402,4,ApproveAfterChange,Lucia Hendrix,http://review.couchbase.org/#/c/64402/4,2016-05-27,16:01:46.240000000
64573,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/64573/2,2016-05-31,12:42:54.748000000
64590,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/64590/2,2016-05-31,11:09:01.331000000
64592,3,ApproveAfterChange,Marlie Beasley,http://review.couchbase.org/#/c/64592/3,2016-06-01,07:50:15.996000000
64642,3,ApproveAfterChange,Marlie Beasley,http://review.couchbase.org/#/c/64642/3,2016-06-01,07:57:32.990000000
64709,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/64709/2,2016-06-03,10:06:16.432000000
64710,3,ApproveAfterChange,Marlie Beasley,http://review.couchbase.org/#/c/64710/3,2016-06-03,10:16:31.849000000
64818,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/64818/2,2016-06-08,11:46:53.015000000
64820,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/64820/2,2016-06-08,11:51:18.156000000
64847,5,ApproveAfterChange,Marlie Beasley,http://review.couchbase.org/#/c/64847/5,2016-06-09,12:48:00.301000000
64881,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/64881/2,2016-06-10,12:09:31.412000000
64928,3,ApproveAfterChange,Amani Conrad,http://review.couchbase.org/#/c/64928/3,2016-06-14,16:34:21.200000000
64953,6,ApproveAfterChange,Amani Conrad,http://review.couchbase.org/#/c/64953/6,2016-08-29,09:14:55.092000000
64958,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/64958/2,2016-06-15,17:34:53.400000000
65050,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/65050/2,2016-06-20,09:50:09.490000000
65052,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/65052/2,2016-06-20,09:50:28.738000000
65110,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/65110/2,2016-06-21,15:37:16.427000000
65530,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/65530/2,2016-07-06,11:55:06.899000000
65620,5,ApproveAfterChange,Lucia Hendrix,http://review.couchbase.org/#/c/65620/5,2016-07-26,09:21:45.835000000
66034,5,ApproveAfterChange,Marlie Beasley,http://review.couchbase.org/#/c/66034/5,2016-07-21,11:55:43.391000000
66087,3,ApproveAfterChange,Lucia Hendrix,http://review.couchbase.org/#/c/66087/3,2016-07-22,09:49:05.211000000
66149,9,ApproveAfterChange,Lucia Hendrix,http://review.couchbase.org/#/c/66149/9,2016-07-28,14:12:10.230000000
66197,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/66197/2,2016-07-26,08:29:21.676000000
66199,3,ApproveAfterChange,Lucia Hendrix,http://review.couchbase.org/#/c/66199/3,2016-07-26,09:52:19.651000000
66218,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/66218/2,2016-07-27,09:53:07.853000000
66290,4,ApproveAfterChange,Lucia Hendrix,http://review.couchbase.org/#/c/66290/4,2016-07-28,16:26:40.457000000
66454,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/66454/2,2016-08-03,16:30:27.875000000
66649,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/66649/2,2016-08-10,09:44:06.656000000
66801,7,ApproveAfterChange,Lucia Hendrix,http://review.couchbase.org/#/c/66801/7,2016-08-25,15:48:29.883000000
66831,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/66831/2,2016-08-17,10:54:22.007000000
66868,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/66868/2,2016-08-24,14:46:47.972000000
66987,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/66987/2,2016-08-24,13:43:39.996000000
67193,3,ApproveAfterChange,Marlie Beasley,http://review.couchbase.org/#/c/67193/3,2016-08-31,17:56:32.984000000
67383,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/67383/2,2016-09-06,10:33:43.923000000
67630,5,ApproveAfterChange,Lucia Hendrix,http://review.couchbase.org/#/c/67630/5,2016-09-20,09:05:26.801000000
67632,2,DirectlyApprove,Lucia Hendrix,http://review.couchbase.org/#/c/67632/2,2016-09-13,14:59:55.748000000
67874,1,Rejected,Lucia Hendrix,http://review.couchbase.org/#/c/67874/1,2016-09-21,11:34:47.786000000
68089,3,ApproveAfterChange,Marlie Beasley,http://review.couchbase.org/#/c/68089/3,2016-09-28,11:19:20.296000000
68090,3,ApproveAfterChange,Marlie Beasley,http://review.couchbase.org/#/c/68090/3,2016-09-28,11:19:11.916000000
68385,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/68385/2,2016-10-05,07:09:09.035000000
68796,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/68796/2,2016-10-24,17:06:14.440000000
68904,13,Rejected,James Mcgee,http://review.couchbase.org/#/c/68904/13,2016-10-26,23:25:47.919000000
69167,11,ApproveAfterChange,James Mcgee,http://review.couchbase.org/#/c/69167/11,2016-11-02,12:12:45.748000000
69169,4,Rejected,James Mcgee,http://review.couchbase.org/#/c/69169/4,2016-10-26,23:51:57.700000000
69417,2,DirectlyApprove,Marlie Beasley,http://review.couchbase.org/#/c/69417/2,2016-11-02,12:36:37.307000000
69909,5,ApproveAfterChange,James Mcgee,http://review.couchbase.org/#/c/69909/5,2016-11-30,18:39:41.691000000
